Word,NER
CPI,B-MISC
First,B-ORG
Union,I-ORG
Corp,I-ORG
First,B-ORG
Union,I-ORG
CPI,B-MISC
CPI,B-MISC
First,B-ORG
Union,I-ORG
Amoco,B-ORG
Yemen,B-LOC
NEW,B-LOC
YORK,I-LOC
Amoco,B-ORG
Corp,I-ORG
Yemen,B-LOC
Amoco,B-ORG
Shabwa,B-LOC
Yemen,B-LOC
Amoco,B-ORG
Dan,B-PER
Dietsch,I-PER
Middle,B-MISC
East,I-MISC
Economic,I-MISC
Survey,I-MISC
MEES,B-MISC
Yemen,B-LOC
Amoco,B-ORG
Shabwa,B-MISC
Block,I-MISC
No,I-MISC
S 1,B-MISC
South,B-LOC
Yemen,I-LOC
North,B-LOC
Yemen,I-LOC
Amoco,B-ORG
Yemen,B-LOC
Amoco,B-ORG
Yemeni,B-MISC
Ministry,B-ORG
Petroleum,I-ORG
Minerals,I-ORG
Amoco Yemen,B-MISC
Soviet,B-LOC
Union,I-LOC
Shabwa,B-LOC
International,B-MISC
Petroleum,I-MISC
Encyclopedia,I-MISC
Oliver,B-PER
Ludwig,I-PER
New,B-ORG
York,I-ORG
Energy,I-ORG
Desk,I-ORG
Burundi,B-LOC
UN,B-ORG
Evelyn,B-PER
Leopold,I-PER
UNITED,B-ORG
NATIONS,I-ORG
Burundi,B-LOC
African,B-MISC
Burundi,B-LOC
U N ,B-ORG
Security,I-ORG
Council,I-ORG
Nsanze,B-PER
Terence,I-PER
Tanzanian,B-MISC
Julius,B-PER
Nyrere,I-PER
African,B-MISC
Security,B-ORG
Council,I-ORG
Pierre,B-PER
Buyoya,I-PER
Tutsi run,B-MISC
Hutus,B-MISC
African,B-MISC
Burundi,B-LOC
Terence,B-PER
Burundi,B-LOC
African,B-MISC
Burundi,B-LOC
U N ,B-ORG
Burundi,B-LOC
Tutsis,B-MISC
Hutus,B-MISC
Botswana,B-LOC
Mothusi,B-PER
Nkgowe,I-PER
Chile,B-LOC
Burundi,B-LOC
Russia,B-LOC
United,B-LOC
States,I-LOC
Chilean,B-MISC
Britain,B-LOC
France,B-LOC
China,B-LOC
Terence,B-PER
Tutsi,B-MISC
Hutu,B-MISC
Chilean,B-MISC
Juan,B-PER
Somavia,I-PER
Burundi,B-LOC
African,B-MISC
Burundi,B-LOC
Terence,B-PER
Buyoya,B-PER
United,B-LOC
States,I-LOC
Karl,B-PER
Inderfurth,I-PER
Washington,B-LOC
Rwanda,B-LOC
Tutsis,B-MISC
United,B-ORG
Nations,I-ORG
Swiss,B-MISC
Rwandan,B-MISC
BERNE,B-LOC
Swiss,B-MISC
Rwandan,B-MISC
Switzerland,B-LOC
Defence,B-ORG
Ministry,I-ORG
Geneva,B-LOC
Freiburg,B-LOC
EOE,B-ORG
AMSTERDAM,B-LOC
GMT,B-MISC
AEX,B-MISC
AHOLD,B-ORG
BOLSWESSANEN,B-ORG
ABN,B-ORG
AMRO,I-ORG
ING,B-ORG
VNU,B-ORG
Amsterdam,B-LOC
French,B-MISC
PARIS,B-LOC
Paris,B-LOC
Le,B-ORG
Canard,I-ORG
Enchaine,I-ORG
Finance,B-ORG
Ministry,I-ORG
Swiss,B-MISC
ZURICH,B-LOC
Swiss,B-MISC
Swiss,B-MISC
Eksportfinans,B-ORG
Suedwest,B-ORG
LB,I-ORG
Swiss,B-MISC
Eksportfinans,B-ORG
Suedwest,B-ORG
LB,I-ORG
Swiss,B-MISC
Credit,B-ORG
Suisse,I-ORG
Swiss,B-MISC
Switzerland,B-LOC
Switzerland,B-LOC
Euro,B-MISC
Swiss,I-MISC
Zurich,B-ORG
Editorial,I-ORG
Anti Bhutto,B-MISC
Karachi,B-LOC
KARACHI,B-LOC
Pakistan,B-LOC
Karachi,B-LOC
Pakistani,B-MISC
Benazir,B-PER
Bhutto,I-PER
Islamabad,B-LOC
God,B-PER
Benazir,B-PER
Bhutto,B-PER
Asif,B-PER
Ali,I-PER
Zardari,B-PER
Nawaz,B-PER
Sharif,I-PER
Pakistan,B-ORG
Muslim,I-ORG
League,I-ORG
Sharif,B-PER
Bhutto,B-PER
Pakistan,B-LOC
Sharif,B-PER
Balochistan,B-LOC
Quetta,B-LOC
Punjab,B-LOC
Lahore,B-LOC
Islamabad,B-LOC
Karachi,B-LOC
Sharif,B-PER
Karachi,B-LOC
Mohajir,B-ORG
National,I-ORG
Movement,I-ORG
MQM,B-ORG
MQM,B-ORG
MQM,B-ORG
MQM,B-ORG
Urdu speaking,B-MISC
Moslems,I-MISC
India,B-LOC
Partition,B-LOC
Sharif,B-PER
Bhutto,B-PER
Pakistan,B-LOC
Bhutto,B-PER
Bhutto,B-PER
India,B-LOC
ACC,B-ORG
BOMBAY,B-LOC
India,B-LOC
Associated,B-ORG
Cement,I-ORG
Companies,I-ORG
ACC,B-ORG
ACC,B-ORG
Nani,B-PER
Palkhivala,I-PER
Palkhivala,B-PER
ACC,B-ORG
Palkhivala,B-PER
Indian,B-MISC
Palkhivala,B-PER
Indian,B-MISC
ACC,B-ORG
Nepal,B-LOC
Sri,B-LOC
Lanka,I-LOC
ACC,B-ORG
ACC,B-ORG
Indian,B-MISC
Palkhivala,B-PER
Bombay,B-LOC
Belgium,B-LOC
India,B-LOC
WSRL,B-ORG
BOMBAY,B-LOC
Belgium,B-LOC
Kredietbank,B-ORG
India,B-LOC
Welspun,B-ORG
Stahl,I-ORG
Rohren,I-ORG
Ltd,I-ORG
WSRL,B-ORG
Indian,B-MISC
LIBOR,B-MISC
Indusind,B-ORG
Bank,I-ORG
UTI,B-ORG
Bank,I-ORG
WSRL,B-ORG
Indian,B-MISC
Gujarat,B-LOC
WSRL,B-ORG
Welspun,B-ORG
Bombay,B-LOC
India,B-LOC
Tamil,B-MISC
P V ,B-PER
Krishnamoorthy,I-PER
RAMESWARAM,B-LOC
India,B-LOC
Indian,B-MISC
Sri,B-LOC
Lanka,I-LOC
India,B-LOC
LTTE,B-ORG
Liberation,B-ORG
Tigers,I-ORG
Tamil,I-ORG
Eelam,I-ORG
P ,B-PER
Arulanandam,I-PER
Rameswaram,B-LOC
Indian,B-MISC
Tamil,B-LOC
Nadu,I-LOC
Tamil speaking,B-MISC
Rameswaram,B-LOC
Sri,B-LOC
Lanka,I-LOC
M ,B-PER
Karunanidhi,I-PER
Tamil,B-MISC
Colombo,B-LOC
Tamil,B-LOC
Nadu,I-LOC
Tamils,B-MISC
Sri,B-LOC
Lanka,I-LOC
India,B-LOC
Indian,B-MISC
Tamil,B-MISC
All,B-ORG
Fishermen,I-ORG
 s,I-ORG
Association,I-ORG
N J ,B-PER
Bose,I-PER
Sri,B-MISC
Lankan,I-MISC
Bose,B-PER
LTTE,B-ORG
Sri,B-MISC
Lankan,I-MISC
Indians,B-MISC
Palk,B-LOC
Strait,I-LOC
Indian,B-MISC
Pesalai,B-LOC
Sri,B-MISC
Lankan,I-MISC
Chinnathambi,B-PER
Arulanandam,B-PER
India,B-LOC
Indian,B-ORG
Fisheries,I-ORG
Department,I-ORG
India,B-LOC
Sri,B-LOC
Lanka,I-LOC
Sri,B-LOC
Lanka,I-LOC
Indian,B-MISC
BOMBAY,B-LOC
India,B-LOC
Bombay,B-ORG
Commodities,I-ORG
VW,B-ORG
DRESDEN,B-LOC
Germany,B-LOC
German,B-MISC
Volkswagen,B-ORG
AG,I-ORG
VW,B-ORG
Bruno,B-PER
Adelt,I-PER
VW,B-MISC
Passat,I-MISC
Adelt,B-PER
VW,B-ORG
John,B-PER
Gilardi,I-PER
Frankfurt,B-ORG
Newsroom,I-ORG
MILTIADIS,B-PER
EVERT,I-PER
ALEXANDROUPOLIS,B-LOC
ATHENS,B-LOC
Conservative,B-ORG
New,I-ORG
Democracy,I-ORG
ND,B-ORG
Miltiadis,B-PER
Evert,I-PER
Alexandroupolis,B-LOC
ND,B-ORG
Evert,B-PER
Alexandroupolis,B-LOC
Costas,B-PER
Simitis,I-PER
Evert,B-PER
ND,B-ORG
ND,B-ORG
Simitis,B-PER
ND,B-ORG
EU,B-ORG
ND,B-ORG
Evert,B-PER
Dimitris,B-PER
Kontogiannis,I-PER
Athens,B-ORG
Newsroom,I-ORG
Dow,B-MISC
London,B-LOC
Peter,B-PER
Griffiths,I-PER
LONDON,B-LOC
Wall,B-LOC
Street,I-LOC
London,B-LOC
German,B-MISC
Paris,B-LOC
Japanese,B-MISC
London,B-LOC
Wall,B-LOC
Street,I-LOC
FTSE,B-MISC
British,B-ORG
Airways,I-ORG
U S ,B-ORG
Transportation,I-ORG
Department,I-ORG
British,B-MISC
American,B-ORG
Airlines,I-ORG
U S,B-LOC
British,B-MISC
non EU,B-MISC
German,B-MISC
DAX,B-MISC
French,B-MISC
CAC 40,B-MISC
Louis,B-PER
Viannet,I-PER
France,B-LOC
Communist led,B-MISC
CGT,B-ORG
France,B-LOC
Wall,B-LOC
Street,I-LOC
Paris,B-LOC
European,B-MISC
European,B-MISC
Bank,B-ORG
Japan,I-ORG
Japanese,B-MISC
Japanese,B-MISC
BOJ,B-ORG
BOJ,B-ORG
Japanese,B-MISC
Klaus,B-PER
Baader,I-PER
GMT,B-MISC
European,B-MISC
GMT,B-MISC
Financial,B-MISC
Times Stock,I-MISC
Exchange,I-MISC
British,B-MISC
Paris,B-LOC
CAC 40,B-MISC
DAX,B-MISC
Frankfurt,B-LOC
London,B-LOC
AEI,B-ORG
Spanish,B-MISC
ISO,B-MISC
LONDON,B-LOC
Air,B-ORG
Express,I-ORG
International,I-ORG
Spain,B-LOC
ISO,B-MISC
Bureau,B-ORG
Veritas,I-ORG
AEI,B-ORG
Iberfreight,I-ORG
Alicante,B-LOC
Barcelona,B-LOC
Bilbao,B-LOC
Madrid,B-LOC
Seville,B-LOC
Valencia,B-LOC
Air,B-ORG
Cargo,I-ORG
Newsroom,I-ORG
Arafat,B-PER
Israel,B-LOC
Palestinians,B-MISC
Wafa,B-PER
Amr,I-PER
RAMALLAH,B-LOC
West,B-LOC
Bank,I-LOC
Palestinian,B-MISC
Yasser,B-PER
Arafat,I-PER
Israel,B-LOC
Palestinians,B-MISC
West,B-LOC
Bank,I-LOC
Gaza,B-LOC
Israeli,B-MISC
Palestinian,B-MISC
Arafat,B-PER
Palestinian,B-MISC
Israeli,B-MISC
Benjamin,B-PER
Netanyahu,I-PER
Arafat,B-PER
Israel,B-LOC
Jewish,B-MISC
Kiryat,B-LOC
Sefer,I-LOC
Arab,B-LOC
East,I-LOC
Jerusalem,I-LOC
Israel,B-LOC
Jerusalem,B-LOC
Jerusalem,B-LOC
Arafat,B-PER
Arabic,B-MISC
Palestinian,B-MISC
Jerusalem,B-LOC
Netanyahu,B-PER
Arafat,B-PER
Jerusalem,B-LOC
West,B-LOC
Bank,I-LOC
Gaza,B-LOC
Strip,I-LOC
Israeli,B-MISC
Israeli,B-MISC
Palestinian,B-MISC
East,B-LOC
Jerusalem,I-LOC
Bethlehem,B-LOC
Palestinian,B-MISC
Israel,B-LOC
Palestinians,B-MISC
Romania,B-LOC
China,B-LOC
Moslems,B-MISC
Palestinians,B-MISC
Israel,B-LOC
Jerusalem,B-LOC
Al Aqsa,B-LOC
Jews,B-MISC
Christians,B-MISC
Arafat,B-PER
Netanyahu,B-PER
Arafat,B-PER
Israeli,B-MISC
Moslem,B-MISC
Arabs,B-MISC
West,B-LOC
Bank,I-LOC
Gaza,B-LOC
Jerusalem,B-LOC
Netanyahu,B-PER
Jerusalem,B-LOC
Labour,B-ORG
Shimon,B-PER
Peres,I-PER
Arab,B-MISC
Palestinians,B-MISC
Israel,B-LOC
East,B-LOC
Jerusalem,I-LOC
Middle,B-LOC
East,I-LOC
PLO,B-ORG
East,B-LOC
Jerusalem,I-LOC
Palestinian,B-MISC
Arafat,B-PER
U S ,B-LOC
Middle,I-LOC
East,I-LOC
Dennis,B-PER
Ross,I-PER
Paris,B-LOC
Israeli,B-MISC
Egyptian,B-MISC
Arafat,B-PER
PLO,B-ORG
Mahmoud,B-PER
Abbas,I-PER
Abu,B-PER
Mazen,I-PER
Netanyahu,B-PER
Dore,B-PER
Gold,I-PER
Ross,B-PER
Israelis,B-MISC
Arafat,B-PER
Arafat,B-PER
Ross,B-PER
Palestinians,B-MISC
Israel,B-LOC
West,B-LOC
Bank,I-LOC
Hebron,B-LOC
Labour,B-ORG
Israeli,B-MISC
Yitzhak,B-PER
Mordechai,I-PER
Hebron,B-LOC
Turkey,B-LOC
Ciller,B-PER
Jordan,B-LOC
ANKARA,B-LOC
Turkish,B-MISC
Tansu,B-PER
Ciller,I-PER
Jordan,B-LOC
Foreign,B-ORG
Ministry,I-ORG
Omer,B-PER
Akbel,I-PER
Jordanian,B-MISC
Abdul Karim,B-PER
al Kabariti,I-PER
Turkey,B-LOC
Jordan,B-LOC
Middle,B-LOC
East,I-LOC
Middle,B-LOC
East,I-LOC
Akbel,B-PER
Turkish,B-MISC
Necmettin,B-PER
Erbakan,I-PER
Moslem,B-MISC
Iran,B-LOC
Italian,B-MISC
Turkey,B-LOC
ANKARA,B-LOC
Italian,B-MISC
Romano,B-PER
Prodi,I-PER
Turkey,B-LOC
Turkish,B-MISC
Foreign,B-ORG
Ministry,I-ORG
Omer,B-PER
Akbel,I-PER
Italian,B-MISC
Western,B-MISC
Islamist,B-MISC
Necmettin,B-PER
Erbakan,I-PER
Prodi,B-PER
Suleyman,B-PER
Demirel,I-PER
Tansu,B-PER
Ciller,I-PER
Akbel,B-PER
Turkey,B-LOC
Kurd,B-MISC
DIYARBAKIR,B-LOC
Turkey,B-LOC
Turkish,B-MISC
Kurdish,B-MISC
Kurdistan,B-ORG
Workers,I-ORG
Party,I-ORG
PKK,B-ORG
Tunceli,B-LOC
PKK,B-ORG
Sirnak,B-LOC
Hakkari,B-LOC
PKK,B-ORG
Turkey,B-LOC
Israel,B-LOC
Levy,B-PER
Mubarak,B-PER
Egypt,B-LOC
JERUSALEM,B-LOC
Israeli,B-MISC
David,B-PER
Levy,I-PER
Egypt,B-LOC
Hosni,B-PER
Mubarak,I-PER
Foreign,B-ORG
Ministry,I-ORG
Levy,B-PER
Arab,B-MISC
Benjamin,B-PER
Netanyahu,I-PER
FSA,B-ORG
NEW,B-LOC
YORK,I-LOC
Financial,B-ORG
Security,I-ORG
Assurance,I-ORG
Paris,B-LOC
Ark,B-LOC
St,B-LOC
Ansgar,I-LOC
Iowa,B-LOC
Avalon,B-LOC
Borough,I-LOC
N J ,B-LOC
Seaford,B-LOC
Union,I-LOC
N Y ,B-LOC
Akron,B-LOC
Ohio,B-LOC
U S ,B-ORG
Municipal,I-ORG
Desk,I-ORG
Colo,B-LOC
Moody,B-ORG
 s,I-ORG
NEW,B-LOC
YORK,I-LOC
Moody,B-ORG
 s,I-ORG
Investors,I-ORG
Service,I-ORG
Colorado,B-ORG
Health,I-ORG
Fac,I-ORG
Auth,B-ORG
National,B-ORG
Benevolent,B-ORG
Assoc,I-ORG
Colorado,B-ORG
Christian,I-ORG
Home,I-ORG
CO,B-LOC
Lamm,B-PER
Perot,B-PER
Reform,B-MISC
ticket CNN,I-MISC
WASHINGTON,B-LOC
Colorado,B-LOC
Democratic,B-MISC
Richard,B-PER
Lamm,I-PER
Ross,B-PER
Perot,I-PER
Reform,B-ORG
Party,I-ORG
CNN,B-ORG
CNN,B-ORG
Lamm,B-PER
Perot,B-PER
Perot,B-PER
Perot,B-PER
Chicago,B-LOC
Lamm,B-PER
Colorado,B-LOC
Reform,B-ORG
Party,I-ORG
Democratic,B-MISC
Republican,B-MISC
Lamm,B-PER
Clinton,B-PER
Perot,B-PER
Career,B-ORG
Horizons,I-ORG
Donaldson,B-ORG
Lufkin,I-ORG
Jenrette,I-ORG
Career,B-ORG
Horizons,I-ORG
Inc,I-ORG
Northern,B-ORG
States,I-ORG
Power,I-ORG
Co,I-ORG
MINNEAPOLIS,B-LOC
Chicago,B-LOC
US,B-LOC
Lloyd,B-ORG
 s,I-ORG
Patricia,B-PER
Vowinkel,I-PER
NEW,B-LOC
YORK,I-LOC
U S ,B-LOC
Lloyd,B-ORG
 s,I-ORG
London,I-ORG
U S ,B-LOC
Lloyd,B-ORG
 s,I-ORG
U S ,B-LOC
Lloyd,B-ORG
 s,I-ORG
Lloyd,B-ORG
 s,I-ORG
Names,B-MISC
Names,B-MISC
Kenneth,B-PER
Chiate,I-PER
U S ,B-LOC
Name,B-MISC
American,B-ORG
Names,I-ORG
Association,I-ORG
Lloyd,B-ORG
 s,I-ORG
Equitas,B-ORG
Equitas,B-ORG
Names,B-MISC
GMT,B-MISC
Lloyd,B-ORG
 s,I-ORG
David,B-PER
Rowland,I-PER
U S ,B-LOC
John,B-PER
Head,I-PER
Association,B-ORG
Lloyd,I-ORG
 s,I-ORG
U S ,B-LOC
Names,B-MISC
Head,B-PER
U S ,B-ORG
Court,I-ORG
Appeals,I-ORG
Fourth,B-ORG
Circuit,I-ORG
Baltimore,B-LOC
Colorado,B-LOC
Lloyd,B-ORG
 s,I-ORG
British,B-MISC
Colorado,B-LOC
Gale,B-PER
Norton,I-PER
Norton,B-PER
Lloyd,B-ORG
 s,I-ORG
Equitas,B-ORG
Colorado,B-LOC
Names,B-MISC
California,B-LOC
U S ,B-ORG
Court,I-ORG
Appeals,I-ORG
Ninth,B-ORG
Circuit,I-ORG
Chiate,B-PER
American,B-ORG
Names,I-ORG
Association,I-ORG
U S ,B-LOC
Chiate,B-PER
Names,B-MISC
Lloyd,B-ORG
 s,I-ORG
Chiate,B-PER
Names,B-MISC
Lloyd,B-ORG
 s,I-ORG
Lloyd,B-ORG
 s,I-ORG
Names,B-MISC
German,B-MISC
Nazi,B-MISC
NUREMBERG,B-LOC
Germany,B-LOC
German,B-MISC
Nazi,B-MISC
Bavarian,B-MISC
Interior,B-ORG
Ministry,I-ORG
Nuremberg based,B-MISC
Adolf,B-PER
Hitler,I-PER
Nazi,B-MISC
BERLIN,B-LOC
Berlin,B-LOC
Potsdam,B-LOC
German,B-MISC
BERLIN,B-LOC
Berlin,B-LOC
German,B-MISC
Thailand,B-LOC
Germans,B-MISC
Dieter,B-PER
U,I-PER
Thomas,B-PER
S,I-PER
Thai,B-MISC
German,B-MISC
Berlin,B-LOC
France,B-LOC
Juppe,B-PER
Greece,B-LOC
ATHENS,B-LOC
French,B-MISC
Alain,B-PER
Juppe,I-PER
Greece,B-LOC
French,B-ORG
Archaeological,I-ORG
Society,I-ORG
Dimitris,B-PER
Reppas,I-PER
Juppe,B-PER
Greek,B-MISC
Costas,B-PER
Simitis,I-PER
Theodoros,B-PER
Pangalos,I-PER
Reppas,B-PER
French,B-MISC
Archaeological,B-ORG
Society,I-ORG
Greek,B-MISC
Reppas,B-PER
Stork,B-ORG
AMSTERDAM,B-LOC
Amsterdam,B-LOC
Stephanie,B-PER
Monaco,B-LOC
ROME,B-LOC
Italian,B-MISC
Daniel,B-PER
Ducruet,I-PER
Stephanie,B-PER
Monaco,B-LOC
France,B-LOC
Eva,B-ORG
Tremila,I-ORG
Gente,B-ORG
Ducruet,B-PER
Eva,B-ORG
Tremila,I-ORG
Fili,B-PER
Houteman,I-PER
French,B-MISC
Belgian,B-MISC
Italian,B-MISC
Stephanie,B-PER
Prince,B-PER
Rainier,I-PER
Stephanie,B-PER
Ducruet,B-PER
Stephanie,B-PER
Caroline,B-PER
Albert,B-PER
Rainier,B-PER
Hollywood,B-LOC
Grace,B-PER
Kelly,I-PER
Prince,B-PER
Rainier,I-PER
Reuters,B-ORG
Cap,B-LOC
de,I-LOC
Villefranche,I-LOC
Monte,B-LOC
Carlo,I-LOC
Gente,B-ORG
Ducruet,B-PER
Houteman,B-PER
Belgium,B-LOC
Commission,B-ORG
BRUSSELS,B-LOC
European,B-ORG
Commission,I-ORG
Commission,B-ORG
Joao,B-PER
Vale,I-PER
de,I-PER
Almeida,I-PER
Commission,B-ORG
Germany,B-LOC
Saxony,B-LOC
Volkswagen,B-ORG
Germany,B-LOC
Commission,B-ORG
Commission,B-ORG
Commission,B-ORG
Pao,B-ORG
de,I-ORG
Acucar,I-ORG
Auchan,B-ORG
Commission,B-ORG
CAMAT,B-ORG
AGF IART,B-ORG
Commission,B-ORG
Austrian,B-MISC
Billa,B-ORG
German,B-MISC
Rewe Handelsgruppe,B-ORG
European,B-MISC
Anita,B-PER
Gradin,I-PER
World,B-MISC
Congress,I-MISC
Sexual,I-MISC
Exploitation,I-MISC
Children,I-MISC
Stockholm,B-LOC
Eurostat,B-ORG
EU,B-ORG
Spanish,B-MISC
BUNOL,B-LOC
Spain,B-LOC
Spanish,B-MISC
Bunol,B-LOC
Bunol,B-LOC
Boo nee OL,B-LOC
GREECE,B-LOC
ATHENS,B-LOC
Greek,B-MISC
IMERISIA,B-ORG
New,B-ORG
Democracy,I-ORG
Pasok,B-ORG
EU,B-ORG
FINANCIAL,B-ORG
KATHIMERINI,I-ORG
Athens,B-ORG
Metro,I-ORG
State,B-ORG
National,I-ORG
Bank,I-ORG
Greece,I-ORG
KERDOS,B-ORG
New,B-ORG
Democracy,I-ORG
Miltiadis,B-PER
Evert,I-PER
Yannos,B-PER
Papandoniou,I-PER
EXPRESS,B-ORG
New,B-ORG
Democracy,I-ORG
Constantine,B-PER
Mitsotakis,I-PER
Miltiadis,B-PER
Evert,I-PER
New,B-ORG
Democracy,I-ORG
George,B-PER
Georgiopoulos,I-PER
Athens,B-ORG
Newsroom,I-ORG
HOEK,B-ORG
LOOS,I-ORG
AMSTERDAM,B-LOC
Hoek,B-ORG
Loos,I-ORG
NV,I-ORG
Amsterdam,B-LOC
Stagecoach,B-ORG
Swebus,B-ORG
LONDON,B-LOC
British,B-MISC
Stagecoach,B-ORG
Holdings,I-ORG
Plc,I-ORG
Swedish,B-MISC
Swebus,B-ORG
AB,I-ORG
Stagecoach,B-ORG
Swebus,B-ORG
Swebus,B-ORG
AB,I-ORG
Stagecoach,B-ORG
London,B-ORG
Newsroom,I-ORG
NZ,B-LOC
WELLINGTON,B-LOC
GMT,B-MISC
New,B-LOC
Zealand,I-LOC
Wellington,B-LOC
RTRS,B-ORG
Guinness,B-ORG
Peat,I-ORG
SYDNEY,B-LOC
British based,B-MISC
Guinness,B-ORG
Peat,I-ORG
Group,I-ORG
Plc,I-ORG
GPG,B-ORG
GPG,B-ORG
Garry,B-PER
Weiss,I-PER
GPG,B-ORG
Weiss,B-PER
Australian,B-MISC
Weiss,B-PER
Physicians,B-ORG
Insurance,I-ORG
Co,I-ORG
Ohio,B-LOC
U S ,B-LOC
GPG,B-ORG
Tyndall,B-ORG
Australia,I-ORG
Ltd,I-ORG
Mid East,B-ORG
Minerals,I-ORG
Ltd,I-ORG
GPG,B-ORG
Sydney,B-ORG
Newsroom,I-ORG
RTRS,B-ORG
Newcrest,B-ORG
Q4,I-ORG
A ,B-MISC
SYDNEY,B-LOC
Newcrest,B-ORG
Mining,I-ORG
Ltd,I-ORG
A ,B-MISC
Newcrest,B-ORG
A ,B-MISC
A ,B-MISC
Newcrest,B-ORG
Telfer,B-LOC
Boddington,B-LOC
A ,B-MISC
RTRS,B-ORG
Queensland,B-LOC
BRISBANE,B-ORG
Australian,B-MISC
GMT,B-MISC
Glenwood,B-LOC
Maryborough,B-PER
Brisbane,B-LOC
Queensland,B-LOC
William,B-PER
Fox,I-PER
Fox,B-PER
Fox,B-PER
Glenwood,B-LOC
Fox,B-PER
Australia,B-LOC
Tasmania,B-LOC
Port,B-LOC
Arthur,I-LOC
Shanghai,B-ORG
Ek,I-ORG
Chor,I-ORG
SHANGHAI,B-LOC
Shanghai Ek,B-ORG
Chor,I-ORG
Motorcycle,I-ORG
Co,I-ORG
Sino Thai,B-ORG
Pudong,B-LOC
New,I-LOC
Area,I-LOC
Shanghai,B-LOC
Xinhua,B-ORG
China,B-LOC
South,B-LOC
America,I-LOC
Middle,B-LOC
East,I-LOC
Africa,B-LOC
Shanghai Ek,B-ORG
Chor,I-ORG
Shanghai,B-ORG
Automobile,I-ORG
Corporation,I-ORG
Ek,B-ORG
Chor,I-ORG
China,I-ORG
Motorcycle,I-ORG
Xingfu,B-MISC
China,B-LOC
Khmer,B-ORG
Rouge,I-ORG
Ieng,B-PER
Sary,I-PER
Pol,B-PER
Pot,I-PER
Thailand,B-LOC
Khmer,B-ORG
Rouge,I-ORG
Ieng,B-PER
Sary,I-PER
Pol,B-PER
Pot,I-PER
Ieng,B-PER
Sary,I-PER
Pol,B-PER
Pot,I-PER
Democratic,B-ORG
National,I-ORG
United,I-ORG
Movement,I-ORG
DNUM,B-ORG
Cambodian,B-MISC
Pol,B-PER
Pot,I-PER
Ta,B-PER
Mok,I-PER
Son,B-LOC
Sen,I-LOC
Reuters,B-ORG
Khmer,B-ORG
Democratic,B-ORG
National,I-ORG
United,I-ORG
Movement,I-ORG
Ieng,B-PER
Sary,I-PER
Cambodia,B-LOC
Khmer,B-ORG
Rouge,I-ORG
French educated,B-MISC
Pol,B-PER
Pot,I-PER
Khmer,B-ORG
Rouge,I-ORG
Cambodia,B-LOC
Cambodia,B-LOC
PHNOM,B-LOC
PENH,I-LOC
Cambodia,B-LOC
Russian made,B-MISC
MI 17,B-MISC
Phnom,B-LOC
Penh,I-LOC
Ieng,B-PER
Mouly,I-PER
Phnom,B-LOC
Penh,I-LOC
Stung,B-LOC
Treng,I-LOC
Ieng,B-PER
Mouly,I-PER
MOF,B-ORG
Kubo,B-PER
BOJ,B-ORG
TOKYO,B-LOC
Japan,B-LOC
Wataru,B-PER
Kubo,I-PER
Bank,B-ORG
Japan,I-ORG
BOJ,B-ORG
BOJ,B-ORG
Kubo,B-PER
BOJ,B-ORG
BOJ,B-ORG
BOJ,B-ORG
Kubo,B-PER
Kubo,B-PER
Kubo,B-PER
Japan,B-LOC
China,B-LOC
Japan,B-LOC
BEIJING,B-LOC
China,B-LOC
Japan,B-LOC
Japanese,B-MISC
Japanese,B-MISC
China,B-ORG
Daily,I-ORG
Japan,B-LOC
China,B-LOC
Japanese,B-MISC
Japan,B-LOC
World,B-MISC
War,I-MISC
Two,I-MISC
Japanese,B-MISC
China,B-LOC
Chinese,B-MISC
Japanese,B-MISC
Japanese,B-MISC
Japanese,B-MISC
Ryutaro,B-PER
Hashimoto,I-PER
Japan,B-LOC
World,B-MISC
War,I-MISC
Two,I-MISC
Japan,B-LOC
TOKYO,B-LOC
Japan,B-LOC
New,B-ORG
Party,I-ORG
Sakigake,I-ORG
Masayoshi,B-PER
Takemura,I-PER
Takemura,B-PER
Sakigake,B-ORG
Ryutaro,B-PER
Hashimoto,I-PER
Liberal,B-ORG
Democratic,I-ORG
Party,I-ORG
LDP,B-ORG
Social,B-ORG
Democratic,I-ORG
Party,I-ORG
Sakigake,B-ORG
Takemura,B-PER
Sakigake,B-ORG
LDP,B-ORG
Yukio,B-PER
Hatoyama,I-PER
Sakigake,B-ORG
Hatoyama,B-PER
Sakigake,B-ORG
Takemura,B-PER
Takemura,B-PER
Hatoyama,B-PER
LDP dominated,B-MISC
Takemura,B-PER
Hatoyama,B-PER
Sakigake,B-ORG
Social,B-MISC
Democrats,I-MISC
Hatoyama,B-PER
Hashimoto,B-PER
Hashimoto,B-PER
Latin,B-MISC
American,I-MISC
Liu,B-ORG
Chong,I-ORG
Hing,I-ORG
HONG,B-LOC
KONG,I-LOC
HK ,B-MISC
H K ,B-LOC
H K ,B-LOC
Liu,B-ORG
Chong,I-ORG
Hing,I-ORG
Investment,I-ORG
Ltd,I-ORG
Liu,B-ORG
Chong,I-ORG
Hing,I-ORG
Hong,B-ORG
Kong,I-ORG
Newsroom,I-ORG
U S ,B-LOC
Indonesia,B-LOC
JAKARTA,B-LOC
U S ,B-LOC
Indonesia,B-LOC
Surabaya,B-LOC
Craig,B-PER
Stromme,I-PER
U S ,B-LOC
Jakarta,B-LOC
Surabaya,B-LOC
Stromme,B-PER
Shanghai,B-LOC
